PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Betzer-Tayar, M; Zach, S; Galily, Y; Henry, I				Betzer-Tayar, Moran; Zach, Sima; Galily, Yair; Henry, Ian			Barriers to women's access to decision-making positions in sport organizations: the case of establishing a girls' volleyball academy in Israel	JOURNAL OF GENDER STUDIES			English	Article						Women's barriers; decision-making positions; sport organizations; critical discourse analysis; gender equity; auto-ethnography	GENDER EQUITY; MANAGEMENT; LEADERSHIP; DISCOURSES; WOMAN	The aim of this paper is to highlight the nature of the barriers facing women in terms of their participation in decision-making in Israeli sport, and to identify and evaluate some of the strategies and tactics adopted to overcome these barriers. This is done by making reference to a particular case study, the case of the process of establishing a major policy initiative in Israeli sport - the founding of the national Volleyball Academy for Young Talented Girls. The case is analyzed in order to identify how and why the goal of establishing the Academy was successful, and to consider what may be learned in terms of the implications for the tactics and strategies used that might be adopted by other women in similar circumstances.	[Betzer-Tayar, Moran] Wingate Inst Phys Educ & Sports, Acad Sport Excellence, Netanya, Israel; [Zach, Sima] Wingate Inst Phys Educ & Sports, Zinman Coll, Phys Educ & Sport Sci, Sch Educ, Netanya, Israel; [Galily, Yair] Interdisciplinary Ctr IDC Herzliya, Sport Media & Soc Res Lab, Sammy Ofer Sch Commun, Herzliyya, Israel; [Henry, Ian] Loughborough Univ Technol, Director Ctr Olymp Studies & Res, Loughborough, Leics, England	Galily, Y (reprint author), Interdisciplinary Ctr IDC Herzliya, Sport Media & Soc Res Lab, Sammy Ofer Sch Commun, Herzliyya, Israel.	ygalily@idc.ac.il		Galily, Yair/0000-0001-5308-5675				63	0	0	2	6	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0958-9236	1465-3869		J GENDER STUD	J. Gend. Stud.		2017	26	4					418	431		10.1080/09589236.2015.1111835				14	Social Issues; Social Sciences, Interdisciplinary; Women's Studies	Social Issues; Social Sciences - Other Topics; Women's Studies	FA6NN	WOS:000405560400005					2018-09-20	
J	Elaman-Garner, S				Elaman-Garner, Sevinc			The image of "ideal' Turkish womanhood? a Bakhtinian approach to Halide Edib Advar's Raik'in Annesi (Raik's Mother) (1909)	JOURNAL OF GENDER STUDIES			English	Article						Halide Edib Advar; Raik'in Annesi; Bakhtin; Westernisation; gender; "ideal' Turkish woman		Critics often read Halide Edib Advar's Raik'in Annesi (Raik's Mother, 1909) as an affirmation of the author's vision of ideal' womanhood, one which is aligned with the visions of reformers involved in the projects of Turkish nationalism and modernisation. This article presents an analysis of the novel that both incorporates and goes beyond such accounts. Instead of focusing on depictions of the heroine (Refika) as signs of female objectification or as reflections of Advar's views on the woman question, the analysis focuses on the dialogic properties of the text in order to attend to the ways in which the heroine is presented as the locus of an ongoing conflict between her own aspirations for independence and the various opinions and judgements about her that are set within the discursive boundaries of ideal' womanhood. The analysis draws on Bakhtin's theory of dialogism (and concepts related to it, in particular authoritative and internally persuasive discourse' and the notion of internal dialogue) and examines the tension between the hegemonic discourse that asserts the role of ideal' wife-mother and the dissenting voices in the text that provide insight into the heroine's experiences and struggles for autonomy. In doing so, we can develop a sense of the polyvocal, dialogic and inconsistent depiction of the heroine while drawing out the texts' critiques of the conventions of womanhood and marriage and their effects on women. By analysing such contradictory depictions of Refika, the article aims to draw attention to the way in which the text problematises the image of ideal' womanhood, whilst offering reflection on the novel's concluding commentary on the woman struggle for agency and freedom.	[Elaman-Garner, Sevinc] Univ Manchester, Middle Eastern Dept, Manchester, Lancs, England	Elaman-Garner, S (reprint author), Univ Manchester, Middle Eastern Dept, Manchester, Lancs, England.	Sevinc.Elaman@manchester.ac.uk						29	0	0	1	2	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0958-9236	1465-3869		J GENDER STUD	J. Gend. Stud.		2017	26	4					432	445		10.1080/09589236.2015.1113937				14	Social Issues; Social Sciences, Interdisciplinary; Women's Studies	Social Issues; Social Sciences - Other Topics; Women's Studies	FA6NN	WOS:000405560400006					2018-09-20	
J	Haltom, TM				Haltom, Trenton M.			Some men: feminist allies & the movement to end violence against women	JOURNAL OF GENDER STUDIES			English	Book Review									[Haltom, Trenton M.] Univ Nebraska, Lincoln, NE 68583 USA	Haltom, TM (reprint author), Univ Nebraska, Lincoln, NE 68583 USA.	tmhaltom@huskers.unl.edu						1	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0958-9236	1465-3869		J GENDER STUD	J. Gend. Stud.		2017	26	4					479	480		10.1080/09589236.2017.1316893				2	Social Issues; Social Sciences, Interdisciplinary; Women's Studies	Social Issues; Social Sciences - Other Topics; Women's Studies	FA6NN	WOS:000405560400013					2018-09-20	
J	Schreiber, R				Schreiber, Ronnee			Tea Party women: mama grizzlies, grassroots leaders, and the changing face of the American right	JOURNAL OF GENDER STUDIES			English	Book Review									[Schreiber, Ronnee] San Diego State Univ, San Diego, CA 92182 USA	Schreiber, R (reprint author), San Diego State Univ, San Diego, CA 92182 USA.	rschreib@mail.sdsu.edu						1	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0958-9236	1465-3869		J GENDER STUD	J. Gend. Stud.		2017	26	4					480	481		10.1080/09589236.2017.1316892				2	Social Issues; Social Sciences, Interdisciplinary; Women's Studies	Social Issues; Social Sciences - Other Topics; Women's Studies	FA6NN	WOS:000405560400014					2018-09-20	
J	Pichler, P				Pichler, Pia			'You are stupid, you are cupid': playful polyphony as a resource for affectionate expression in the talk of a young London couple	GENDER AND LANGUAGE			English	Article						COUPLES' TALK; INTIMATE RELATIONSHIPS; AFFECTIONATE PRACTICE; VOICE PLAY; HETEROGLOSSIA; PLAYFUL INSULTS; CODE-SWITCHING; SYLHETI; BABY VOICE	LOVE; GENDER; WOMEN; POWER; MEN	Whereas language and gender studies' explorations of couples' talk have tended to focus on collaborative versus competitive conversational style, social psychological work on couples' intimate relationships has long been driven by an interest in expressions of affection. This paper aims to show that linguistic discourse analysis can make a significant contribution to our understanding of how affection is expressed in intimate relationships. The paper focuses on the playful switching of frames, voices, codes and personas which emerges as central to the affectionate practice in the spontaneous talk of a young multicultural London couple. It argues that quantitative interview studies based on an a priori understanding of affection are unable to capture many of the idiosyncratic and creative ways in which speakers express their affection for one another in their intimate talk.	[Pichler, Pia] Goldsmiths Univ London, London, England	Pichler, P (reprint author), Goldsmiths Univ London, London, England.	p.pichler@gold.ac.uk						54	0	0	1	1	EQUINOX PUBLISHING LTD	SHEFFIELD	415, THE WORKSTATION, 15 PATERNOSTER ROW, SHEFFIELD, S1 2BX, ENGLAND	1747-6321	1747-633X		GENDER LANG	Gend. Lang.		2017	11	2					153	175		10.1558/genl.25586				23	Linguistics; Language & Linguistics; Women's Studies	Linguistics; Women's Studies	FA4YX	WOS:000405450900001					2018-09-20	
J	Rajilic, S				Rajilic, Simone			Is Serbian becoming Croatian? Nationalist counter-reactions to feminist linguistics in Serbia	GENDER AND LANGUAGE			English	Article						FEMINIST LINGUISTICS IN SERBIA; (NON-)SEXIST LANGUAGE; NATIONALIST LANGUAGE POLICY IN THE FORMER YUGOSLAVIA; INTERFERENCES OF NATIONALISM AND ANTI-FEMINISM IN SERBIA		The paper investigates how nationalism (which flourished since the disintegration of Yugoslavia) and Serbo-Croatian language unity is instrumentalised to block the debates on sexist language in Serbia. Serbian feminists criticise current language practices as being sexist by making women linguistically invisible or rather exclusively visible in stereotypical contexts with only little social prestige. They challenge the supposedly gender-neutrality of so called 'masculine generics' and demand a consistent use of gender-specific forms for females. On the contrary, traditional Serbian linguists deny any discriminatory language patterns claiming that nouns for males can be used for females as well because of the 'nature' or 'spirit' of the Serbian language. Beside those arguments known from similar debates which have been held for other languages, the Serbian anti-feminist discourses on gender and language are even specific: Several gender-specific female nouns are found not to be Serbian but Croatian and should therefore not be used in Serbia. The proposals of feminists for non-sexist language are even accused of endangering Serbian national integrity by turning the Serbian language into Croatian - ignoring the fact that Serbian and Croatian share most of their lexicon being successor languages of Serbo-Croatian.	[Rajilic, Simone] Humboldt Univ, Berlin, Germany	Rajilic, S (reprint author), Humboldt Univ, Berlin, Germany.	simone.rajilic@slawistik.hu-berlin.de						90	0	0	2	3	EQUINOX PUBLISHING LTD	SHEFFIELD	415, THE WORKSTATION, 15 PATERNOSTER ROW, SHEFFIELD, S1 2BX, ENGLAND	1747-6321	1747-633X		GENDER LANG	Gend. Lang.		2017	11	2					204	226		10.1558/genl.25641				23	Linguistics; Language & Linguistics; Women's Studies	Linguistics; Women's Studies	FA4YX	WOS:000405450900003					2018-09-20	
J	Lopez, L; Gonzalez, RCL				Lopez, Lucrezia; Lois Gonzalez, Ruben Camilo			The voices of female pilgrims in medieval wills. The Jacobean devotion in Apulia (Italy)	GENDER PLACE AND CULTURE			English	Article						Female pilgrims; rituals; wills; bequests; manifestations of the worship of St; James; Apulia (Italy)	WOMEN; CRUSADE	The main topic of this study is to contribute to the study of female sacred mobility in the Middle Ages by proposing a new approach for the analysis of historical sources (wills and bequests), combining quantitative and qualitative methodology. We have set three aims: (1) Reinforcing the female presence within historical documents through their empirical analysis; (2) Reflecting upon female participation in the public sphere; (3) Investigating women's agency in religious terms. Concerning the geographical context of the research, the historical sources have been retrieved from the Historical Archives of the Italian Region of Apulia (Italy); where we have studied the above mentioned topics in relation to the devotion to St. James (Spain). The first part of the article introduces female mobility to the city of Santiago de Compostela; then, it moves to the forms of devotion to the Apostle St. James the Greater and female pilgrims in Apulia. The present empirical study has the differential to propose a transversal interpretation of the selected historical texts according to the following criteria: (1) Devotion to the Apostle St. James the Greater (2) Female devotion. As well as reinforcing the use of these historical documents to investigate female social behaviour, the research contributes to the study of the female role within the geography of pilgrimage in the following terms: sacred mobility; territorial history and experiential and devotional value.	[Lopez, Lucrezia] Univ Santiago de Compostela, IDEGA, Santiago De Compostela, Spain; [Lois Gonzalez, Ruben Camilo] Univ Santiago de Compostela, Dept Geog, Santiago De Compostela, Spain	Lopez, L (reprint author), Univ Santiago de Compostela, IDEGA, Santiago De Compostela, Spain.	lucrezia.lopez@usc.es						66	0	0	2	3	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					482	498		10.1080/0966369X.2017.1334630				17	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300002					2018-09-20	
J	Harel-Shalev, A; Huss, E; Daphna-Tekoah, S; Cwikel, J				Harel-Shalev, Ayelet; Huss, Ephrat; Daphna-Tekoah, Shir; Cwikel, Julie			Drawing (on) women's military experiences and narratives - Israeli women soldiers' challenges in the military environment	GENDER PLACE AND CULTURE			English	Article						Women soldiers; military; arts-based methods; feminist security studies; Israel	POLITICAL-ECONOMY; FEMINIST SECURITY; GENDER; WAR; PERSPECTIVE; VIOLENCE; MILITARIZATION; CITIZENSHIP; BATTLE; PEACE	This article utilizes arts-based methods as a feminist methodology for understanding women's experiences in military service, according to theories of feminist security studies. It explores how non-combatant women in the army retrospectively narrate stressful situations that happened during their military service. Using arts-based methods, we examine how they derive meaning from their experiences in a masculine, military environment, affected by ongoing conflict. This article analyzes twenty images drawn by Israeli women who served in the army in the previous 2-4years. The women drew a stressful event from their military service, explained the image, and elaborated on how they coped with the situation. A content analysis of the pictures and the narratives produced three themes: the responsibility for others in life threatening situations, the military as a first professional work experience and the interaction between military and gender hierarchies. In general, women soldiers experienced the army as complex as they encountered their first adult work space in which they learned responsibility and skills of the adults' world'. However, they were also exposed to a rigid hierarchy and to stressful security situations typical of army contexts. While non-combat women soldiers were allegedly protected from the violence of the army, they are also indirectly exposed to the danger inherent in an army context. This analysis goes beyond the hero narrative, and moves into taboo territories of young women's narratives and experiences in the military.	[Harel-Shalev, Ayelet] Ben Gurion Univ Negev, Conflict Management & Resolut Program, Beer Sheva, Israel; [Harel-Shalev, Ayelet] Ben Gurion Univ Negev, Dept Govt & Polit, Beer Sheva, Israel; [Huss, Ephrat; Cwikel, Julie] Ben Gurion Univ Negev, Spitzer Dept Social Work, Beer Sheva, Israel; [Daphna-Tekoah, Shir] Ashkelon Acad Coll, Sch Social Work, Ashqelon, Israel; [Daphna-Tekoah, Shir] Kaplan Med Ctr, Rehovot, Israel; [Cwikel, Julie] Ben Gurion Univ Negev, Ctr Womens Hlth Studies & Promot, Beer Sheva, Israel	Harel-Shalev, A (reprint author), Ben Gurion Univ Negev, Conflict Management & Resolut Program, Beer Sheva, Israel.; Harel-Shalev, A (reprint author), Ben Gurion Univ Negev, Dept Govt & Polit, Beer Sheva, Israel.	ayeleths@bgu.ac.il		Harel-Shalev, Ayelet/0000-0001-9502-0095	Hadassah Brandeis Institute, Waltham, MA, USA [3353-140-300]	This research was partly funded by [grant number 3353-140-300], to E. Huss & J. Cwikel from Hadassah Brandeis Institute, Waltham, MA, USA.		95	2	2	1	2	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					499	514		10.1080/0966369X.2016.1277189				16	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300003					2018-09-20	
J	Keinanen, M; Beck, EE				Keinanen, Mia; Beck, Eevi E.			Wandering intellectuals: establishing a research agenda on gender, walking, and thinking	GENDER PLACE AND CULTURE			English	Article						Walking; intellectual work; gender; expectations; research agenda	PHYSICAL-ACTIVITY; URBAN WALKING; ADULTS; WOMEN; LANDSCAPE; ACADEMICS; CHILDREN; OUTCOMES; DISEASE; STRESS	Building on a study of three women who practice walking-for-thinking as a part of their intellectual work, the analysis identifies potential themes for a future research agenda on gender, walking, and thinking. A particular focus is the subtle, daily, management of gendered expectations and ways in which walking, for these women, is a contribution to such management. We name this walking away from expectations' and identify three themes: walking away from others' gaze, walking away from restlessness and domestic responsibility, and walking away as belonging. Walking emerges as a skilful way of creating the conditions to do one's intellectual work and manage gendered expectations. Further, the meanings of silences about gender in the context of intellectual work and walking is discussed and questions for future research agenda are suggested.	[Keinanen, Mia] Norwegian Sch Sport Sci, Dept Phys Educ, Oslo, Norway; [Beck, Eevi E.] Univ Oslo, Dept Educ, Oslo, Norway	Keinanen, M (reprint author), Norwegian Sch Sport Sci, Dept Phys Educ, Oslo, Norway.	keinanmi@gmail.com						81	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					515	533		10.1080/0966369X.2017.1314940				19	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300004					2018-09-20	
J	Fluri, JL; Piedalue, A				Fluri, Jennifer L.; Piedalue, Amy			Embodying violence: critical geographies of gender, race, and culture	GENDER PLACE AND CULTURE			English	Editorial Material						Gendered violence; embodiment; systemic inequalities; resistance	DOMESTIC VIOLENCE; GEOPOLITICS; WOMEN; BODIES; DICHOTOMY; CAMBODIA; MEXICO; SPACES; INDIA; FEAR	The papers in this themed section collectively explore the intertwined geographies of corporeality and violence; to explore the ways in which narrow representations of race and culture are imbricated in the mis/understanding of gender based violence. This introductory essay draws out linkages across these papers, and to several themes in feminist geography. Combined, the four papers in the themed section offer new pathways for feminist geographers to consider. The authors connect the intimate and the global, the personal and the geopolitical, and offer critical insights into how feminist geographers might unpack entangled inequalities that give rise to distinct experiences of violence. Through their disparate studies, the authors also destabilize the assumptions mapped onto gendered bodies, particularly those that rely on racist, sexist, and classist representations of culture' and community' to describe gendered vulnerability. Subsequently, their analyses reveal how these assumptions simultaneously work to erase or ignore structural inequalities of capitalism or the state, which frame, contribute to and perpetuate violence against vulnerable bodies and geographies. They collectively underscore the epistemological, methodological and ontological possibilities of corporeal geographies particularly when tasked with intellectually analyzing both exceptional and everyday experiences of violence.	[Fluri, Jennifer L.] Univ Colorado, Geog, Boulder, CO 80309 USA; [Piedalue, Amy] Univ Melbourne, Australia India Inst, Carlton, Vic, Australia	Fluri, JL (reprint author), Univ Colorado, Geog, Boulder, CO 80309 USA.	Jennifer.Fluri@colorado.edu		FLURI, JENNIFER/0000-0003-4531-6036				52	0	0	1	8	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					534	544		10.1080/0966369X.2017.1329185				11	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300005					2018-09-20	
J	Piedalue, A				Piedalue, Amy			Beyond "Culture' as an explanation for intimate violence: the politics and possibilities of plural resistance	GENDER PLACE AND CULTURE			English	Article						Domestic violence; structural violence; regional patriarchies; Islamophobia; plural resistance	INTERSECTIONALITY; GEOPOLITICS	This article interrogates simplified culturalist explanations of gendered violence, which evoke timeless tradition' and religiosity to locate violence in racialized places and upon othered' bodies. I examine structural processes that shape women's experiences of and vulnerability to intimate violence. My analysis complicates culturalist narratives, but engages critically with culture as one context within which violence is embedded. Drawing on field research within Muslim communities in Hyderabad, India, I discuss the complexities of interwoven experiences of structural, state, and intimate gender violence. I draw attention to how anti-violence organizations working in marginalized communities theorize these complexities, and practices of what I am calling plural resistance,' which these organizations enact through equally complex responses to such violences. Plural resistance describes community-based strategies that simultaneously reject both gender violence and other forms of systemic violence, such as poverty born of uneven development. Embodied resistance to gender violence provides a critical lens for understanding articulations between regional patriarchies, exclusionary state practices, uneven development, and Islamophobia.	[Piedalue, Amy] Univ Washington, Dept Geog, Seattle, WA 98195 USA	Piedalue, A (reprint author), Univ Washington, Dept Geog, Seattle, WA 98195 USA.	amer@uw.edu			American Institute of Indian Studies (AIIS) Junior Fellowship	This research was supported by the American Institute of Indian Studies (AIIS) Junior Fellowship (2012-2013).		41	2	2	0	3	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					563	574		10.1080/0966369X.2016.1219323				12	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300007					2018-09-20	
J	Faria, C				Faria, Caroline			Towards a countertopography of intimate war: contouring violence and resistance in a South Sudanese diaspora	GENDER PLACE AND CULTURE			English	Article						Feminist political geography; intimate geopolitics; gender; refugees; South Sudan	DOMESTIC VIOLENCE; FEMINIST GEOPOLITICS; MILITARY; SECURITY; CAMBODIA; BODIES; WOMEN; FEAR	Recent feminist geographic scholarship insists we rethink domestic violence as intimate war'. Using this concept I analyze narratives of violence and resistance articulated by U.S.-resettled South Sudanese women and collected in the wake of a fatal incidence of domestic violence in 2005. One of a spate of intimate partner murders that shook the community at this time, this tragic event spurred debates about shifting gender norms, the stresses and opportunities of life in the diaspora, and the irradicable legacies of war. Bringing Pain and Staeheli's intimacy-geopolitics' to bear on this particularly violent, momentary and publicized aggression, I situate it within a more complex, quotidian, and dynamic terrain of power. In line with feminist political geography, this analysis complicates scalar distinctions of body, home and nation-state, demonstrating the common foundations of private', domestic and public', state-sanctioned violences. Inspired by Katz's countertopographical approach, I extend our understanding of intimate war by contouring moments of violence and resistance in a diasporic context, over the lifecourse of refugee women, and across their sites of flight, displacement and resettlement. Tracing the mobilities of intimate war in this way productively reveals the spatial and temporal, as well as scalar, folds that may form part of its foundation.	[Faria, Caroline] Univ Texas Austin, Coll Liberal Arts Bldg, Dept Geog & Environm, Austin, TX 78712 USA	Faria, C (reprint author), Univ Texas Austin, Coll Liberal Arts Bldg, Dept Geog & Environm, Austin, TX 78712 USA.	cvfaria@austin.utexas.edu						59	0	0	5	6	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					575	593		10.1080/0966369X.2017.1314941				19	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300008					2018-09-20	
J	Sweet, EL; Escalante, SO				Sweet, Elizabeth L.; Escalante, Sara Ortiz			Engaging territorio cuerpo-tierra through body and community mapping: a methodology for making communities safer	GENDER PLACE AND CULTURE			English	Article						Violence against women; Mexicana; body mapping; community mapping; public-private divide; territorio cuerpo-tierra	PARTICIPATORY VIDEO; FEMINIST POLITICS; DOMESTIC VIOLENCE; URBAN DESIGN; GENDER; SPACE; GEOGRAPHIES; WALKING; HEALTH; MATTER	We propose a new way of collectively creating data about gender violence through active participation and mapping women's bodies and communities. We see this process of data creation, self-awareness and action as inherently linked to the native concept territorio cuerpo-tierra, the landscape of bodies-lands. The concept erases Western notions separating bodies and land and helps to decenter the public-private divide, which is an important obstacle to eliminating violence against women. Drawing on data from our work with Mexican women in the, U.S. and Mexico, we illuminate the continuity of women's individual bodily experience of violence and collective spatial knowledge of community safety. We conclude that the process and outcomes of body and community mapping linking bodies and land, afford planners the prospect of engaging as partners and co-actants with community members in the goal of making places safe for women.	[Sweet, Elizabeth L.] Temple Univ, Geog & Urban Studies, Philadelphia, PA 19122 USA; [Escalante, Sara Ortiz] Univ British Columbia, Sch Community & Reg Planning, Vancouver, BC, Canada; [Escalante, Sara Ortiz] Collectiu Punt 6, Barcelona, Spain	Sweet, EL (reprint author), Temple Univ, Geog & Urban Studies, Philadelphia, PA 19122 USA.	bsweet@temple.edu			American Sociological Association-Spivack Program Community Action Research Initiative; Temple University International Affairs, Internationalization Grant	This work was supported by the American Sociological Association-Spivack Program Community Action Research Initiative; Temple University International Affairs, Internationalization Grant.		57	2	2	4	7	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					594	606		10.1080/0966369X.2016.1219325				13	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300009					2018-09-20	
J	Stone, SD				Stone, Sharon-Dale			Living with brain injury: narrative, community and women's renegotiation of identity	GENDER PLACE AND CULTURE			English	Book Review									[Stone, Sharon-Dale] Lakehead Univ, Thunder Bay, ON, Canada	Stone, SD (reprint author), Lakehead Univ, Thunder Bay, ON, Canada.							2	0	0	1	1	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0966-369X	1360-0524		GENDER PLACE CULT	Gend. Place Cult.		2017	24	4					607	608		10.1080/0966369X.2016.1190199				2	Geography; Women's Studies	Geography; Women's Studies	FA2UC	WOS:000405295300010					2018-09-20	
J	Carella, A; Ackerly, B				Carella, Anna; Ackerly, Brooke			Ignoring rights is wrong: re-politicizing gender equality and development with the rights-based approach	INTERNATIONAL FEMINIST JOURNAL OF POLITICS			English	Article						Women; gender; human rights; rights-based approach; foreign aid	WOMENS RIGHTS; PARTICIPATION; TRAFFICKING; REFLECTIONS; PERSPECTIVE; CHALLENGES; MANAGEMENT; FEMINISM; WORLD	Corporate sponsors and humanitarian organizations have joined popular authors and international institutions in bringing attention to gender inequality though smart economics and investing in women. These social marketing messages and donor strategies mimic arguments for gender equality from the 1970s and 1980s. Rather than building on the rights-based development and best practices of the 1990s, they ignore the critical roles of political capacity and participation that the past forty years and feminist analysis of development achievements and failures have taught us are essential to taking on gender and economic inequality. Certain trends in foreign aid accountability share this silence on the importance of political capacity. In contrast, the rights-based approach to gender equality and development (RBA) is a political approach to development. We reconcile the need for aid accountability with the need for a focus on politics by outlining key political processes of the rights-based approach. The RBA is a way of doing development that is attentive to process and power. We can use the RBA not just as a guide for how to do development, but also as a way to think about processes as outcome measures. The processes that the RBA requires are processes that build capacity for marginalized women and people.	[Carella, Anna; Ackerly, Brooke] Vanderbilt Univ, Dept Polit Sci, PMB 0505, Nashville, TN 37203 USA	Carella, A; Ackerly, B (reprint author), Vanderbilt Univ, Dept Polit Sci, PMB 0505, Nashville, TN 37203 USA.	anna.c.carella@vanderbilt.edu; brooke.ackerly@vanderbilt.edu						104	1	1	2	4	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1461-6742	1468-4470		INT FEM J POLIT	Int. Fem. J. Polit.		2017	19	2					137	152		10.1080/14616742.2016.1226640				16	Political Science; Women's Studies	Government & Law; Women's Studies	EY8KE	WOS:000404242900002					2018-09-20	
J	Muehlenhoff, HL				Muehlenhoff, Hanna L.			Victims, soldiers, peacemakers and caretakers: the neoliberal constitution of women in the EU's security policy	INTERNATIONAL FEMINIST JOURNAL OF POLITICS			English	Article						governmentality; EU; gender; security; neoliberal	GLOBAL CIVIL-SOCIETY; GENDER EQUALITY; NORMATIVE POWER; EUROPEAN-UNION; GOVERNMENTALITY; CONSTRUCTION; EMPOWERMENT; POLITICS; ENLARGEMENT; RESISTANCE	Feminist scholars praise and criticize the UNSC Resolution 1325 on Women, Peace and Security for its considerations of women and gender in conflicts. Poststructuralist feminists show how gender is constructed in the UN's security policies and how these constructions reproduce gendered dichotomies between women and men and representations of women as victims, part of civil society and neoliberal subjects. Although the UNSC Resolutions 1325 and 1820 are implemented by the EU, there is no literature on how the EU is taking up the UN's discourse. Scholars studying gender policies in and of the EU mainly analyze the (in)effectiveness of EU gender mainstreaming but rarely interrogate its discursive foundations. Using a governmentality perspective, I argue that on the one hand the EU produces a binary and stereotypical understanding of gender, and on the other hand constitutes women as neoliberal subjects responsible for their own well-being, ignoring broader structures of (gender) inequality and war and making gender equality solely an instrument to achieve more security and development.	[Muehlenhoff, Hanna L.] Vrije Univ Amsterdam, Dept Polit Sci & Publ Adm, Amsterdam, Netherlands	Muehlenhoff, HL (reprint author), Vrije Univ Amsterdam, De Boelelaan 1081, NL-1081 HV Amsterdam, Netherlands.	h.l.m.muehlenhoff@vu.nl						69	2	2	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1461-6742	1468-4470		INT FEM J POLIT	Int. Fem. J. Polit.		2017	19	2					153	167		10.1080/14616742.2017.1279417				15	Political Science; Women's Studies	Government & Law; Women's Studies	EY8KE	WOS:000404242900003		gold_or_bronze			2018-09-20	
